siteid,icd_code,icd_version,num_patients,unmasked_sites_num_patients,masked_sites_num_patients,masked_upper_bound_num_patients
Italy,R57.9,10,0,0,1,5
Italy,R58,10,0,0,1,5
Italy,R59,10,0,0,1,5
Italy,R59.1,10,0,0,1,5
Italy,R59.9,10,0,0,1,5
Italy,R65.2,10,0,0,1,5
Italy,R65.20,10,0,0,1,5
Italy,R65.21,10,0,0,2,10
Italy,R73.0,10,0,0,1,5
Italy,R73.03,10,0,0,1,5
Italy,R73.09,10,0,0,1,5
Italy,R73.9,10,0,0,1,5
Italy,R79.1,10,0,0,1,5
Italy,R80,10,0,0,1,5
Italy,R80.2,10,0,0,1,5
Italy,R80.3,10,0,0,1,5
Italy,R80.9,10,0,0,1,5
Italy,S00.00XA,10,0,0,1,5
Italy,S00.30XA,10,0,0,1,5
Italy,S00.409A,10,0,0,1,5
Italy,S00.501A,10,0,0,1,5
Italy,S00.502A,10,0,0,1,5
Italy,S00.90XA,10,0,0,1,5
Italy,S02.2XXA,10,0,0,1,5
Italy,S06.0X0A,10,0,0,2,10
Italy,S09.93XA,10,0,0,1,5
Italy,S10.10XA,10,0,0,1,5
Italy,S10.80XA,10,0,0,1,5
Italy,S19.9XXA,10,0,0,1,5
Italy,S27.0XXA,10,0,0,1,5
Italy,S33.39XA,10,0,0,1,5
Italy,S37.019A,10,0,0,1,5
Italy,S37.029A,10,0,0,1,5
Italy,S39.82XA,10,0,0,1,5
Italy,S42.399A,10,0,0,1,5
Italy,S43.086A,10,0,0,1,5
Italy,S50.0,10,0,0,1,5
Italy,S50.00XA,10,0,0,1,5
Italy,S52.509A,10,0,0,1,5
Italy,S52.609A,10,0,0,1,5
Italy,S72.033A,10,0,0,1,5
Italy,S72.036A,10,0,0,1,5
Italy,S72.90XB,10,0,0,1,5
Italy,S72.90XC,10,0,0,1,5
Italy,S82.009A,10,0,0,1,5
Italy,T80.0XXA,10,0,0,1,5
Italy,T81.718A,10,0,0,1,5
Italy,T81.72XA,10,0,0,1,5
Italy,T82.817A,10,0,0,1,5
Italy,T82.818A,10,0,0,2,10
Italy,T82.828A,10,0,0,1,5
Italy,T82.838A,10,0,0,1,5
Italy,T82.848A,10,0,0,1,5
Italy,T82.858A,10,0,0,1,5
Italy,T82.868A,10,0,0,1,5
Italy,T82.898A,10,0,0,1,5
Italy,T82.9XXA,10,0,0,1,5
Italy,T85.398A,10,0,0,1,5
Italy,T85.590A,10,0,0,1,5
Italy,T85.692A,10,0,0,1,5
Italy,T85.698A,10,0,0,1,5
Italy,T88.8XXA,10,0,0,1,5
Italy,Z00.0,10,0,0,1,5
Italy,Z01.7,10,0,0,1,5
Italy,Z04.2,10,0,0,1,5
Italy,Z04.9,10,0,0,1,5
Italy,Z11.59,10,0,0,1,5
Italy,Z21,10,0,0,1,5
Italy,Z34.0,10,0,0,1,5
Italy,Z34.00,10,0,0,1,5
Italy,Z43.1,10,0,0,1,5
Italy,Z49.1,10,0,0,1,5
Italy,Z49.31,10,0,0,1,5
Italy,Z51.11,10,0,0,1,5
Italy,Z79.01,10,0,0,1,5
Italy,Z79.1,10,0,0,2,10
Italy,Z85.00,10,0,0,1,5
Italy,Z85.05,10,0,0,1,5
Italy,Z85.11,10,0,0,1,5
Italy,Z85.118,10,0,0,1,5
Italy,Z85.46,10,0,0,1,5
Italy,Z85.52,10,0,0,1,5
Italy,Z85.528,10,0,0,1,5
Italy,Z86.69,10,0,0,1,5
Italy,Z87.19,10,0,0,1,5
Italy,Z87.448,10,0,0,1,5
Italy,Z91.81,10,0,0,1,5
Italy,Z93.0,10,0,0,1,5
Italy,Z93.1,10,0,0,1,5
Italy,Z93.3,10,0,0,1,5
Italy,Z94.0,10,0,0,1,5
Italy,Z94.1,10,0,0,1,5
Italy,Z94.2,10,0,0,1,5
Italy,Z94.4,10,0,0,1,5
Italy,Z95.1,10,0,0,1,5
USA,R05,10,693,10,1,14
USA,R68.89,10,640,8,0,0
USA,R50.9,10,537,10,1,14
USA,B97.29,10,528,9,2,16
USA,J06.9,10,486,9,1,14
USA,Z20.828,10,425,8,2,23
USA,R06.02,10,374,6,4,34
USA,J12.89,10,276,7,2,23
USA,J96.01,10,261,9,1,14
USA,U07.1,10,248,5,1,9
USA,J18.9,10,220,9,1,14
USA,I10,10,215,6,2,23
USA,R09.02,10,161,6,5,39
USA,B34.2,10,135,3,5,50
USA,B34.9,10,126,6,4,37
USA,Z71.89,10,126,2,4,36
USA,J22,10,110,5,2,23
USA,E11.9,10,104,5,3,32
USA,E78.5,10,97,5,3,32
USA,N17.9,10,92,4,4,41
USA,R91.8,10,90,3,4,32
USA,J80,10,85,4,3,23
USA,R19.7,10,80,4,5,43
USA,Z79.899,10,70,4,4,34
USA,Z13.83,10,62,1,0,0
USA,R06.00,10,56,3,5,50
USA,R94.31,10,56,3,4,36
USA,A41.9,10,51,4,4,41
USA,J98.8,10,50,4,5,46
USA,Z03.818,10,47,1,6,59
USA,R00.0,10,46,4,5,50
USA,K21.9,10,43,4,5,46
USA,R53.83,10,42,3,5,50
USA,R79.89,10,39,3,4,32
USA,R11.2,10,34,4,5,50
USA,Z13.9,10,33,1,1,9
USA,Z87.891,10,33,2,6,55
USA,D72.810,10,32,3,5,50
USA,E66.9,10,31,3,6,55
USA,I25.10,10,31,2,6,55
USA,E87.1,10,30,3,5,41
USA,Z79.4,10,29,1,6,55
USA,R69,10,28,1,4,29
USA,R74.0,10,28,3,5,41
USA,8E0ZXY6,10,27,1,0,0
USA,R53.1,10,27,2,5,41
USA,J12.9,10,26,2,5,46
USA,J45.909,10,26,2,6,48
USA,R07.89,10,25,2,5,41
USA,E03.9,10,24,2,6,55
USA,R07.9,10,23,2,7,61
USA,I95.9,10,21,2,6,50
USA,M79.10,10,21,1,5,41
USA,E66.01,10,20,2,5,46
USA,G47.33,10,20,1,8,66
USA,J02.9,10,18,2,7,64
USA,N18.3,10,18,1,7,64
USA,Z99.11,10,18,1,3,27
USA,E86.0,10,17,2,7,57
USA,F41.9,10,17,1,7,64
USA,R53.81,10,17,2,5,50
USA,Z88.0,10,17,1,3,27
USA,B97.89,10,16,2,5,46
USA,E87.2,10,15,2,7,64
USA,R41.82,10,15,1,5,45
USA,E87.5,10,14,1,5,46
USA,J98.11,10,14,1,3,27
USA,R51,10,14,3,7,68
USA,R52,10,14,1,5,41
USA,E11.22,10,13,1,6,55
USA,Z88.8,10,13,1,4,37
USA,E11.65,10,12,1,6,43
USA,N18.6,10,12,1,6,50
USA,D89.9,10,11,1,4,32
USA,E78.00,10,11,1,7,64
USA,F32.9,10,11,1,7,64
USA,J44.9,10,11,1,2,18
USA,J98.4,10,11,1,2,18
USA,R11.0,10,11,1,6,55
USA,R50.81,10,11,2,4,32
USA,R73.03,10,11,1,4,37
USA,Z51.5,10,11,1,3,27
USA,Z88.5,10,11,1,3,28
USA,A41.89,10,10,1,7,64
USA,R65.20,10,10,1,5,41
USA,Z51.81,10,10,1,2,18
USA,Z79.82,10,10,1,4,37
USA,Z88.1,10,10,1,3,27
USA,J18.1,10,8,1,4,41
USA,J45.20,10,8,2,4,36
USA,Z71.9,10,4,1,0,0
USA,D49.6,10,3,1,0,0
USA,J21.9,10,3,1,1,9
USA,Q21.2,10,3,1,0,0
USA,XXXXBC,10,3,1,0,0
USA,Z78.9,10,3,1,4,32
USA,7000,9,2,1,0,0
USA,C44.0,10,2,1,0,0
USA,L83,10,2,1,0,0
USA,N40,10,2,1,0,0
USA,Z95.828,10,2,1,3,23
USA,0190,9,1,1,0,0
USA,0192,9,1,1,0,0
USA,119250001,9,1,1,0,0
USA,1606,9,1,1,0,0
USA,1812,9,1,1,0,0
USA,309158009,9,1,1,0,0
USA,3407,9,1,1,0,0
USA,4078,9,1,1,0,0
USA,4257,9,1,1,0,0
USA,4406,9,1,1,0,0
USA,4457,9,1,1,0,0
USA,5003,9,1,1,0,0
USA,5106,9,1,1,0,0
USA,5113,9,1,1,0,0
USA,5115,9,1,1,0,0
USA,5280,9,1,1,0,0
USA,5484,9,1,1,0,0
USA,5493,9,1,1,0,0
USA,5598,9,1,1,0,0
USA,5725,9,1,1,0,0
USA,5886,9,1,1,0,0
USA,5908,9,1,1,0,0
USA,5928,9,1,1,0,0
USA,6352,9,1,1,0,0
USA,6358,9,1,1,0,0
USA,6374,9,1,1,0,0
USA,6437,9,1,1,0,0
USA,6729,9,1,1,0,0
USA,6907,9,1,1,0,0
USA,7016,9,1,1,0,0
USA,7024,9,1,1,0,0
USA,7254,9,1,1,0,0
USA,A95.0,10,1,1,0,0
USA,A95.1,10,1,1,0,0
USA,B15.0,10,1,1,0,0
USA,B39.4,10,1,1,0,0
USA,B74.0,10,1,1,0,0
USA,B97.4,10,1,1,1,9
USA,C18.2,10,1,1,0,0
USA,C18.3,10,1,1,0,0
USA,C81.90,10,1,1,0,0
USA,C82.2,10,1,1,0,0
USA,C83.30,10,1,1,2,18
USA,C83.35,10,1,1,0,0
USA,C83.39,10,1,1,0,0
USA,C85.10,10,1,1,0,0
USA,C91.02,10,1,1,0,0
USA,C92.0,10,1,1,0,0
USA,C92.00,10,1,1,1,9
USA,C92.4,10,1,1,0,0
USA,C92.40,10,1,1,0,0
USA,D10.0,10,1,1,0,0
USA,D51,10,1,1,0,0
USA,D51.1,10,1,1,0,0
USA,D51.3,10,1,1,0,0
USA,D51.8,10,1,1,0,0
USA,D51.9,10,1,1,0,0
USA,D58.9,10,1,1,0,0
USA,D64.9,10,1,1,8,73
USA,D69.3,10,1,1,2,18
USA,D69.41,10,1,1,0,0
USA,D69.6,10,1,1,7,59
USA,D70.8,10,1,1,0,0
USA,D70.9,10,1,1,5,41
USA,D84.9,10,1,1,2,14
USA,D89.82,10,1,1,0,0
USA,E10.9,10,1,1,2,18
USA,E46,10,1,1,0,0
USA,E73,10,1,1,0,0
USA,E73.9,10,1,1,0,0
USA,E74.39,10,1,1,0,0
USA,E87.0,10,1,1,6,50
USA,F34.81,10,1,1,0,0
USA,F79,10,1,1,0,0
USA,F84.0,10,1,1,0,0
USA,G40.909,10,1,1,3,27
USA,G91.0,10,1,1,0,0
USA,G91.9,10,1,1,0,0
USA,H31.2,10,1,1,0,0
USA,H31.20,10,1,1,0,0
USA,H35,10,1,1,0,0
USA,H47.6,10,1,1,0,0
USA,H65.2,10,1,1,0,0
USA,H65.20,10,1,1,0,0
USA,H92.09,10,1,1,1,9
USA,I06.0,10,1,1,0,0
USA,I51.0,10,1,1,0,0
USA,J40,10,1,1,4,32
USA,J41.0,10,1,1,0,0
USA,J45.901,10,1,1,4,41
USA,J84.9,10,1,1,5,41
USA,K12.30,10,1,1,0,0
USA,K35.80,10,1,1,1,9
USA,K37,10,1,1,0,0
USA,K41.30,10,1,1,0,0
USA,K46.0,10,1,1,0,0
USA,K52.9,10,1,1,7,64
USA,K55.0,10,1,1,0,0
USA,K55.06,10,1,1,0,0
USA,K82.0,10,1,1,0,0
USA,M08.3,10,1,1,0,0
USA,M08.90,10,1,1,0,0
USA,M35.8,10,1,1,0,0
USA,M60.0,10,1,1,0,0
USA,M60.00,10,1,1,0,0
USA,M60.009,10,1,1,0,0
USA,M84.675D,10,1,1,0,0
USA,M86.6,10,1,1,0,0
USA,M86.8,10,1,1,0,0
USA,M87,10,1,1,0,0
USA,M87.9,10,1,1,0,0
USA,M89.572,10,1,1,0,0
USA,M90.60,10,1,1,0,0
USA,N00.8,10,1,1,0,0
USA,N05.9,10,1,1,0,0
USA,N20.1,10,1,1,0,0
USA,N25.1,10,1,1,0,0
USA,N40.0,10,1,1,7,59
USA,O04.82,10,1,1,0,0
USA,O07.0,10,1,1,0,0
USA,O07.37,10,1,1,0,0
USA,P01.0,10,1,1,0,0
USA,P01.6,10,1,1,0,0
USA,P07.30,10,1,1,1,9
USA,P52.21,10,1,1,0,0
USA,Q22.5,10,1,1,0,0
USA,Q38.2,10,1,1,0,0
USA,Q85.1,10,1,1,0,0
USA,Q90.9,10,1,1,0,0
USA,R06.03,10,1,1,6,59
USA,R06.89,10,1,1,4,30
USA,R11.10,10,1,1,6,48
USA,R45.84,10,1,1,1,14
USA,S12.9XXA,10,1,1,1,9
USA,S22.009A,10,1,1,0,0
USA,S42.0,10,1,1,0,0
USA,S51.809A,10,1,1,0,0
USA,S63.0,10,1,1,0,0
USA,S92.302D,10,1,1,0,0
USA,T82.594A,10,1,1,0,0
USA,Z46.82,10,1,1,3,27
USA,Z68.38,10,1,1,4,36
USA,Z92.21,10,1,1,3,27
USA,Z93.0,10,1,1,2,18
USA,Z94.81,10,1,1,0,0
USA,Z98.890,10,1,1,5,41
USA,300,9,0,0,1,5
USA,401.1,9,0,0,1,14
USA,784,9,0,0,1,5
USA,V01.82,9,0,0,1,14
USA,02H633Z,10,0,0,1,9
USA,02HV33Z,10,0,0,1,9
USA,03HY32Z,10,0,0,1,9
USA,06HN33Z,10,0,0,1,9
USA,0BH18EZ,10,0,0,1,9
USA,0DH67UZ,10,0,0,1,9
USA,0JH63XZ,10,0,0,1,9
USA,0JQ10ZZ,10,0,0,1,9
USA,0SH934Z,10,0,0,1,9
USA,0W9H30Z,10,0,0,1,9
USA,30243N1,10,0,0,1,9
USA,3E033XZ,10,0,0,1,9
USA,3E04317,10,0,0,1,9
USA,3E043WL,10,0,0,1,9
USA,3E043XZ,10,0,0,1,9
USA,3E0G76Z,10,0,0,1,9
USA,5A09357,10,0,0,1,9
USA,5A1945Z,10,0,0,1,9
USA,5A1955Z,10,0,0,1,9
USA,5A1D70Z,10,0,0,1,9
USA,5A1D90Z,10,0,0,1,9
USA,A03.9,10,0,0,1,9
USA,A04.72,10,0,0,2,14
USA,A04.8,10,0,0,1,9
USA,A08.39,10,0,0,4,36
USA,A08.4,10,0,0,1,14
USA,A09,10,0,0,2,18
USA,A31.0,10,0,0,1,9
USA,A31.9,10,0,0,2,23
USA,A37.10,10,0,0,1,9
USA,A41.01,10,0,0,1,9
USA,A41.51,10,0,0,1,9
USA,A49.02,10,0,0,1,9
USA,A49.8,10,0,0,2,14
USA,A63.0,10,0,0,1,5
USA,A68.9,10,0,0,2,18
USA,A74.9,10,0,0,1,9
USA,B00.9,10,0,0,2,23
USA,B02.22,10,0,0,1,9
USA,B02.9,10,0,0,2,18
USA,B07.8,10,0,0,1,9
USA,B15-B19,10,0,0,1,14
USA,B15-B19.9,10,0,0,1,14
USA,B17.8,10,0,0,1,9
USA,B17.9,10,0,0,2,23
USA,B18.2,10,0,0,2,18
USA,B19,10,0,0,1,14
USA,B19.20,10,0,0,3,23
USA,B19.9,10,0,0,1,14
USA,B20,10,0,0,4,32
USA,B27.00,10,0,0,1,9
USA,B30.9,10,0,0,1,9
USA,B33.8,10,0,0,2,23
USA,B34,10,0,0,1,14
USA,B34.0,10,0,0,1,9
USA,B34.1,10,0,0,2,23
USA,B34.4,10,0,0,1,14
USA,B34.8,10,0,0,3,25
USA,B35.1,10,0,0,1,5
USA,B36.0,10,0,0,1,9
USA,B37.49,10,0,0,2,23
USA,B37.9,10,0,0,1,9
USA,B95.0,10,0,0,1,9
USA,B95.4,10,0,0,1,9
USA,B95.61,10,0,0,2,18
USA,B95.62,10,0,0,1,9
USA,B95.7,10,0,0,1,9
USA,B96.20,10,0,0,2,14
USA,B96.89,10,0,0,3,27
USA,B97.10,10,0,0,1,9
USA,B97.19,10,0,0,1,14
USA,B97.21,10,0,0,4,36
USA,B99.9,10,0,0,3,32
USA,C03.0,10,0,0,1,9
USA,C16.9,10,0,0,1,9
USA,C22.0,10,0,0,1,9
USA,C25.9,10,0,0,1,9
USA,C34.02,10,0,0,1,9
USA,C34.11,10,0,0,1,9
USA,C34.31,10,0,0,1,9
USA,C34.80,10,0,0,1,9
USA,C34.81,10,0,0,2,14
USA,C34.90,10,0,0,2,14
USA,C34.91,10,0,0,1,9
USA,C44.49,10,0,0,1,5
USA,C50.011,10,0,0,1,9
USA,C50.411,10,0,0,1,9
USA,C50.911,10,0,0,1,9
USA,C50.912,10,0,0,1,9
USA,C50.919,10,0,0,4,36
USA,C56.1,10,0,0,1,9
USA,C56.2,10,0,0,1,9
USA,C56.9,10,0,0,1,9
USA,C61,10,0,0,4,36
USA,C64.9,10,0,0,1,9
USA,C73,10,0,0,1,9
USA,C77.0,10,0,0,1,9
USA,C77.1,10,0,0,1,9
USA,C77.2,10,0,0,1,9
USA,C78.7,10,0,0,2,18
USA,C79.31,10,0,0,2,18
USA,C79.51,10,0,0,2,18
USA,C7A.1,10,0,0,1,9
USA,C7B.8,10,0,0,1,9
USA,C80.1,10,0,0,1,9
USA,C82.09,10,0,0,1,9
USA,C83.00,10,0,0,1,9
USA,C83.33,10,0,0,1,9
USA,C84.A0,10,0,0,1,9
USA,C85.80,10,0,0,1,9
USA,C85.81,10,0,0,1,9
USA,C85.89,10,0,0,1,9
USA,C85.90,10,0,0,2,18
USA,C90.00,10,0,0,2,14
USA,C90.02,10,0,0,1,9
USA,C91.00,10,0,0,1,9
USA,C91.01,10,0,0,1,2
USA,C91.10,10,0,0,2,18
USA,C91.11,10,0,0,1,9
USA,C95.90,10,0,0,1,9
USA,D05.12,10,0,0,1,9
USA,D18.03,10,0,0,1,9
USA,D19.0,10,0,0,1,9
USA,D21.4,10,0,0,1,9
USA,D22.9,10,0,0,1,9
USA,D23.10,10,0,0,1,9
USA,D25.9,10,0,0,1,9
USA,D27.0,10,0,0,1,9
USA,D31.32,10,0,0,1,9
USA,D46.9,10,0,0,5,50
USA,D47.2,10,0,0,1,9
USA,D47.3,10,0,0,1,9
USA,D48.1,10,0,0,1,9
USA,D49.9,10,0,0,1,9
USA,D50.0,10,0,0,1,9
USA,D50.8,10,0,0,1,9
USA,D50.9,10,0,0,5,50
USA,D53.9,10,0,0,1,9
USA,D57.00,10,0,0,2,14
USA,D57.1,10,0,0,2,7
USA,D57.20,10,0,0,1,2
USA,D57.3,10,0,0,2,18
USA,D59.1,10,0,0,1,9
USA,D61.810,10,0,0,3,32
USA,D61.818,10,0,0,5,45
USA,D61.89,10,0,0,1,9
USA,D62,10,0,0,2,18
USA,D63.0,10,0,0,1,9
USA,D63.1,10,0,0,5,45
USA,D63.8,10,0,0,2,18
USA,D64.89,10,0,0,1,9
USA,D66,10,0,0,1,9
USA,D68.0,10,0,0,1,5
USA,D68.4,10,0,0,1,9
USA,D68.51,10,0,0,2,18
USA,D68.62,10,0,0,1,9
USA,D68.8,10,0,0,1,9
USA,D68.9,10,0,0,2,18
USA,D69.59,10,0,0,5,45
USA,D69.9,10,0,0,1,9
USA,D70.2,10,0,0,1,9
USA,D70.3,10,0,0,1,9
USA,D71,10,0,0,1,14
USA,D72.0,10,0,0,1,9
USA,D72.819,10,0,0,7,64
USA,D72.820,10,0,0,2,18
USA,D72.821,10,0,0,1,5
USA,D72.829,10,0,0,5,41
USA,D72.9,10,0,0,2,14
USA,D74.8,10,0,0,1,9
USA,D74.9,10,0,0,1,9
USA,D75.1,10,0,0,1,5
USA,D75.81,10,0,0,1,9
USA,D75.9,10,0,0,1,9
USA,D75.A,10,0,0,1,9
USA,D80.1,10,0,0,1,9
USA,D83.0,10,0,0,1,9
USA,D84.8,10,0,0,1,9
USA,D86.0,10,0,0,2,23
USA,D86.85,10,0,0,1,9
USA,D86.9,10,0,0,2,18
USA,D89.40,10,0,0,1,9
USA,D89.810,10,0,0,1,14
USA,E03.1,10,0,0,1,2
USA,E03.4,10,0,0,1,9
USA,E04.1,10,0,0,1,5
USA,E04.2,10,0,0,3,27
USA,E05.90,10,0,0,2,23
USA,E06.3,10,0,0,2,18
USA,E07.9,10,0,0,3,27
USA,E08.00,10,0,0,2,18
USA,E08.01,10,0,0,1,9
USA,E08.29,10,0,0,1,9
USA,E08.621,10,0,0,1,9
USA,E08.649,10,0,0,1,14
USA,E08.65,10,0,0,2,23
USA,E08.8,10,0,0,1,9
USA,E08.9,10,0,0,1,14
USA,E09.65,10,0,0,1,9
USA,E09.9,10,0,0,1,14
USA,E10.22,10,0,0,2,14
USA,E10.40,10,0,0,1,5
USA,E10.65,10,0,0,2,18
USA,E10.8,10,0,0,1,5
USA,E11.00,10,0,0,1,9
USA,E11.10,10,0,0,1,9
USA,E11.21,10,0,0,2,18
USA,E11.29,10,0,0,3,23
USA,E11.39,10,0,0,1,9
USA,E11.40,10,0,0,5,50
USA,E11.42,10,0,0,4,32
USA,E11.49,10,0,0,3,23
USA,E11.51,10,0,0,1,9
USA,E11.59,10,0,0,1,9
USA,E11.620,10,0,0,2,18
USA,E11.621,10,0,0,1,9
USA,E11.649,10,0,0,2,18
USA,E11.69,10,0,0,3,27
USA,E11.8,10,0,0,3,27
USA,E13.10,10,0,0,1,2
USA,E16.2,10,0,0,2,18
USA,E20.9,10,0,0,1,9
USA,E21.3,10,0,0,1,9
USA,E23.0,10,0,0,2,23
USA,E23.2,10,0,0,1,9
USA,E23.6,10,0,0,1,9
USA,E23.7,10,0,0,1,9
USA,E27.49,10,0,0,1,14
USA,E27.8,10,0,0,1,9
USA,E28.2,10,0,0,1,14
USA,E29.1,10,0,0,2,18
USA,E34.9,10,0,0,2,18
USA,E43,10,0,0,3,27
USA,E44.0,10,0,0,3,27
USA,E50.9,10,0,0,1,9
USA,E53.8,10,0,0,2,14
USA,E55.9,10,0,0,6,55
USA,E63.9,10,0,0,1,9
USA,E66,10,0,0,1,14
USA,E66.09,10,0,0,1,9
USA,E66.3,10,0,0,2,18
USA,E78.01,10,0,0,1,9
USA,E78.1,10,0,0,3,23
USA,E78.2,10,0,0,6,50
USA,E78.49,10,0,0,2,18
USA,E79.0,10,0,0,1,9
USA,E83.119,10,0,0,1,9
USA,E83.39,10,0,0,4,32
USA,E83.42,10,0,0,7,64
USA,E83.51,10,0,0,3,27
USA,E83.52,10,0,0,2,18
USA,E84.8,10,0,0,1,14
USA,E85.2,10,0,0,1,9
USA,E85.82,10,0,0,1,9
USA,E85.9,10,0,0,1,9
USA,E86,10,0,0,1,14
USA,E86.1,10,0,0,6,55
USA,E86.9,10,0,0,3,28
USA,E87.3,10,0,0,2,18
USA,E87.4,10,0,0,3,27
USA,E87.6,10,0,0,7,64
USA,E87.70,10,0,0,4,36
USA,E87.79,10,0,0,3,27
USA,E87.8,10,0,0,3,27
USA,E88.09,10,0,0,2,14
USA,E88.3,10,0,0,1,9
USA,E88.81,10,0,0,1,9
USA,E89.0,10,0,0,2,18
USA,E89.2,10,0,0,1,5
USA,E89.5,10,0,0,1,9
USA,F01.50,10,0,0,3,27
USA,F02.80,10,0,0,4,36
USA,F03.90,10,0,0,5,50
USA,F05,10,0,0,1,9
USA,F06.4,10,0,0,1,9
USA,F07.81,10,0,0,1,9
USA,F10.1,10,0,0,1,14
USA,F10.10,10,0,0,2,23
USA,F10.11,10,0,0,2,18
USA,F10.20,10,0,0,1,9
USA,F10.220,10,0,0,1,9
USA,F10.230,10,0,0,2,18
USA,F10.231,10,0,0,1,9
USA,F10.239,10,0,0,2,23
USA,F10.280,10,0,0,1,9
USA,F10.929,10,0,0,1,9
USA,F11.20,10,0,0,1,5
USA,F11.99,10,0,0,1,5
USA,F12.20,10,0,0,1,9
USA,F12.90,10,0,0,1,9
USA,F14.1,10,0,0,1,14
USA,F14.10,10,0,0,1,14
USA,F15.20,10,0,0,1,9
USA,F15.24,10,0,0,1,9
USA,F17.2,10,0,0,1,14
USA,F17.200,10,0,0,5,50
USA,F17.210,10,0,0,5,46
USA,F17.290,10,0,0,5,46
USA,F19.10,10,0,0,1,9
USA,F19.20,10,0,0,1,9
USA,F20.9,10,0,0,1,5
USA,F31.70,10,0,0,1,9
USA,F31.81,10,0,0,1,9
USA,F31.9,10,0,0,3,23
USA,F32.0,10,0,0,1,9
USA,F32.1,10,0,0,2,18
USA,F32.2,10,0,0,1,9
USA,F33.0,10,0,0,2,14
USA,F33.1,10,0,0,1,9
USA,F33.2,10,0,0,1,9
USA,F33.40,10,0,0,1,9
USA,F33.41,10,0,0,1,9
USA,F33.9,10,0,0,2,14
USA,F34.1,10,0,0,4,32
USA,F39,10,0,0,3,23
USA,F41.0,10,0,0,1,9
USA,F41.1,10,0,0,6,55
USA,F41.8,10,0,0,2,18
USA,F42.9,10,0,0,1,9
USA,F43.0,10,0,0,1,9
USA,F43.10,10,0,0,3,27
USA,F43.12,10,0,0,1,9
USA,F43.23,10,0,0,1,9
USA,F43.29,10,0,0,1,9
USA,F43.9,10,0,0,1,9
USA,F45.8,10,0,0,1,9
USA,F50.82,10,0,0,1,9
USA,F50.9,10,0,0,1,9
USA,F51.01,10,0,0,3,32
USA,F51.04,10,0,0,1,9
USA,F52.21,10,0,0,1,9
USA,F54,10,0,0,1,9
USA,F60.3,10,0,0,3,32
USA,F60.89,10,0,0,1,9
USA,F64.9,10,0,0,2,14
USA,F90.2,10,0,0,1,9
USA,F90.9,10,0,0,2,23
USA,G04.90,10,0,0,1,9
USA,G20,10,0,0,2,18
USA,G25.3,10,0,0,2,18
USA,G25.81,10,0,0,2,18
USA,G30.1,10,0,0,1,9
USA,G30.9,10,0,0,1,9
USA,G31.83,10,0,0,1,9
USA,G31.84,10,0,0,1,9
USA,G31.89,10,0,0,1,9
USA,G35,10,0,0,3,27
USA,G37.3,10,0,0,1,5
USA,G40.901,10,0,0,1,2
USA,G43.009,10,0,0,1,9
USA,G43.109,10,0,0,2,14
USA,G43.909,10,0,0,3,32
USA,G44.10,10,0,0,1,14
USA,G44.209,10,0,0,2,18
USA,G44.211,10,0,0,1,9
USA,G44.89,10,0,0,2,14
USA,G45.9,10,0,0,2,18
USA,G47.00,10,0,0,4,36
USA,G47.01,10,0,0,1,9
USA,G47.10,10,0,0,1,9
USA,G47.30,10,0,0,5,41
USA,G47.34,10,0,0,1,9
USA,G47.36,10,0,0,1,9
USA,G47.419,10,0,0,1,9
USA,G47.9,10,0,0,1,9
USA,G51.0,10,0,0,2,18
USA,G56.00,10,0,0,1,9
USA,G56.20,10,0,0,1,9
USA,G58.8,10,0,0,1,5
USA,G62.9,10,0,0,3,27
USA,G70.00,10,0,0,1,9
USA,G73.7,10,0,0,1,9
USA,G80.9,10,0,0,2,23
USA,G81.90,10,0,0,1,9
USA,G82.20,10,0,0,1,9
USA,G89.29,10,0,0,6,55
USA,G89.3,10,0,0,1,9
USA,G89.4,10,0,0,1,9
USA,G90.09,10,0,0,1,14
USA,G91.4,10,0,0,1,14
USA,G92,10,0,0,4,36
USA,G93.0,10,0,0,1,14
USA,G93.2,10,0,0,1,9
USA,G93.3,10,0,0,2,18
USA,G93.40,10,0,0,4,36
USA,G93.41,10,0,0,4,36
USA,G93.5,10,0,0,1,9
USA,G93.6,10,0,0,1,9
USA,G93.82,10,0,0,1,9
USA,G93.89,10,0,0,2,23
USA,G96.0,10,0,0,1,9
USA,H00.12,10,0,0,1,5
USA,H02.413,10,0,0,1,9
USA,H02.826,10,0,0,1,9
USA,H02.839,10,0,0,1,9
USA,H02.883,10,0,0,1,5
USA,H04.123,10,0,0,3,27
USA,H04.129,10,0,0,1,9
USA,H10.33,10,0,0,1,9
USA,H10.45,10,0,0,2,18
USA,H16.209,10,0,0,1,9
USA,H16.211,10,0,0,1,9
USA,H18.51,10,0,0,1,9
USA,H25.13,10,0,0,1,9
USA,H25.813,10,0,0,1,5
USA,H26.9,10,0,0,2,18
USA,H35.369,10,0,0,1,9
USA,H35.371,10,0,0,1,9
USA,H40.003,10,0,0,2,14
USA,H40.1131,10,0,0,1,9
USA,H40.9,10,0,0,4,32
USA,H43.813,10,0,0,1,9
USA,H46.9,10,0,0,1,9
USA,H47.393,10,0,0,1,9
USA,H50.9,10,0,0,1,9
USA,H52.03,10,0,0,2,23
USA,H52.13,10,0,0,1,9
USA,H52.203,10,0,0,2,18
USA,H52.4,10,0,0,1,9
USA,H53.002,10,0,0,1,14
