siteid,icd_code,icd_version,num_patients,unmasked_sites_num_patients,masked_sites_num_patients,masked_upper_bound_num_patients
Combined,T86.1,10,0,0,1,3
Combined,T86.10,10,0,0,1,5
Combined,T86.11,10,0,0,1,9
Combined,T86.19,10,0,0,1,9
Combined,T86.21,10,0,0,1,9
Combined,T86.23,10,0,0,1,9
Combined,T86.290,10,0,0,1,9
Combined,T86.298,10,0,0,1,9
Combined,T86.40,10,0,0,1,9
Combined,T86.41,10,0,0,1,9
Combined,T86.5,10,0,0,1,14
Combined,T86.8,10,0,0,1,3
Combined,T86.812,10,0,0,1,14
Combined,T87.4,10,0,0,1,3
Combined,T87.6,10,0,0,1,3
Combined,T88.4,10,0,0,1,3
Combined,T88.4XXA,10,0,0,1,9
Combined,T88.7,10,0,0,1,3
Combined,T88.8,10,0,0,1,3
Combined,T88.8XXA,10,0,0,1,5
Combined,T88.9XXA,10,0,0,1,9
Combined,T90.5,10,0,0,1,3
Combined,T92.0,10,0,0,1,5
Combined,T92.1,10,0,0,1,3
Combined,U50.20,10,0,0,1,5
Combined,U50.30,10,0,0,1,5
Combined,U50.40,10,0,0,1,5
Combined,U50.50,10,0,0,1,5
Combined,U69.03,10,0,0,1,5
Combined,U80.00,10,0,0,1,5
Combined,U81.20,10,0,0,1,5
Combined,U82.1,10,0,0,1,3
Combined,U83.7,10,0,0,1,3
Combined,U85,10,0,0,1,3
Combined,V03.1,10,0,0,1,3
Combined,V49.40XA,10,0,0,1,9
Combined,V87.7XXA,10,0,0,1,9
Combined,V89.2XXA,10,0,0,1,9
Combined,V95.4,10,0,0,1,3
Combined,W01.190A,10,0,0,1,9
Combined,W06,10,0,0,1,3
Combined,W08,10,0,0,1,3
Combined,W10,10,0,0,1,3
Combined,W18.30XA,10,0,0,2,18
Combined,W19.XXXA,10,0,0,2,18
Combined,W64.9,10,0,0,1,5
Combined,W79,10,0,0,1,3
Combined,W80,10,0,0,1,3
Combined,X58.XXXA,10,0,0,1,9
Combined,X58.XXXS,10,0,0,1,9
Combined,X61,10,0,0,1,3
Combined,X65,10,0,0,1,3
Combined,X83.8XXA,10,0,0,1,14
Combined,Y09,10,0,0,1,3
Combined,Y30,10,0,0,1,3
Combined,Y40.0,10,0,0,1,3
Combined,Y40.3,10,0,0,1,3
Combined,Y40.8,10,0,0,1,3
Combined,Y41.2,10,0,0,1,3
Combined,Y41.5,10,0,0,1,3
Combined,Y42.3,10,0,0,1,3
Combined,Y43.3,10,0,0,1,3
Combined,Y43.4,10,0,0,1,3
Combined,Y44.3,10,0,0,1,3
Combined,Y45.3,10,0,0,1,3
Combined,Y49.5,10,0,0,1,3
Combined,Y54.0,10,0,0,1,3
Combined,Y54.4,10,0,0,1,3
Combined,Y57.9,10,0,0,2,8
Combined,Y83.0,10,0,0,2,17
Combined,Y83.1,10,0,0,1,3
Combined,Y83.8,10,0,0,2,17
Combined,Y84.6,10,0,0,1,3
Combined,Y84.8,10,0,0,2,17
Combined,Y88.1,10,0,0,1,3
Combined,Y92.9,10,0,0,1,14
Combined,Z00.00,10,0,0,4,32
Combined,Z00.129,10,0,0,1,2
Combined,Z00.6,10,0,0,5,35
Combined,Z00.8,10,0,0,1,9
Combined,Z01.7,10,0,0,1,5
Combined,Z01.810,10,0,0,1,9
Combined,Z01.818,10,0,0,5,50
Combined,Z01.89,10,0,0,2,14
Combined,Z01.9,10,0,0,1,3
Combined,Z02.1,10,0,0,1,9
Combined,Z02.89,10,0,0,1,9
Combined,Z02.9,10,0,0,1,9
Combined,Z03.0,10,0,0,2,8
Combined,Z03.5,10,0,0,1,5
Combined,Z04.2,10,0,0,1,5
Combined,Z04.3,10,0,0,1,9
Combined,Z04.8,10,0,0,1,3
Combined,Z04.9,10,0,0,2,14
Combined,Z08,10,0,0,2,18
Combined,Z08.9,10,0,0,1,3
Combined,Z09,10,0,0,2,18
Combined,Z11.59,10,0,0,8,69
Combined,Z11.9,10,0,0,1,9
Combined,Z12.11,10,0,0,2,14
Combined,Z12.12,10,0,0,1,9
Combined,Z12.2,10,0,0,1,9
Combined,Z12.39,10,0,0,1,9
Combined,Z12.4,10,0,0,1,9
Combined,Z12.5,10,0,0,1,9
Combined,Z13.1,10,0,0,2,18
Combined,Z13.220,10,0,0,2,18
Combined,Z13.31,10,0,0,1,9
Combined,Z13.39,10,0,0,1,9
Combined,Z13.5,10,0,0,1,3
Combined,Z13.6,10,0,0,1,9
Combined,Z15.01,10,0,0,1,9
Combined,Z15.89,10,0,0,1,5
Combined,Z16.12,10,0,0,1,9
Combined,Z17.0,10,0,0,1,9
Combined,Z17.1,10,0,0,1,9
Combined,Z18.9,10,0,0,1,9
Combined,Z20.6,10,0,0,1,9
Combined,Z20.818,10,0,0,4,36
Combined,Z20.89,10,0,0,2,18
Combined,Z20.9,10,0,0,4,30
Combined,Z22.322,10,0,0,2,14
Combined,Z22.7,10,0,0,1,9
Combined,Z22.9,10,0,0,1,5
Combined,Z23,10,0,0,3,23
Combined,Z25.1,10,0,0,1,3
Combined,Z29.11,10,0,0,1,2
Combined,Z29.8,10,0,0,1,9
Combined,Z29.9,10,0,0,1,2
Combined,Z30.41,10,0,0,1,9
Combined,Z30.430,10,0,0,1,9
Combined,Z30.431,10,0,0,1,5
Combined,Z31.2,10,0,0,1,3
Combined,Z32.1,10,0,0,1,3
Combined,Z33,10,0,0,1,3
Combined,Z33.1,10,0,0,2,23
Combined,Z34.0,10,0,0,2,8
Combined,Z34.00,10,0,0,2,14
Combined,Z34.03,10,0,0,1,9
Combined,Z34.80,10,0,0,1,5
Combined,Z34.82,10,0,0,1,9
Combined,Z34.83,10,0,0,1,5
Combined,Z34.90,10,0,0,1,9
Combined,Z34.91,10,0,0,2,18
Combined,Z35.1,10,0,0,1,3
Combined,Z35.4,10,0,0,1,3
Combined,Z35.9,10,0,0,1,3
Combined,Z36.3,10,0,0,2,12
Combined,Z36.4,10,0,0,1,3
Combined,Z36.89,10,0,0,1,9
Combined,Z36.8A,10,0,0,1,9
Combined,Z38.0,10,0,0,1,3
Combined,Z38.00,10,0,0,1,9
Combined,Z39.2,10,0,0,1,9
Combined,Z3A.00,10,0,0,2,18
Combined,Z3A.19,10,0,0,2,18
Combined,Z3A.20,10,0,0,2,18
Combined,Z3A.28,10,0,0,1,9
Combined,Z3A.30,10,0,0,1,9
Combined,Z3A.31,10,0,0,1,9
Combined,Z3A.32,10,0,0,1,9
Combined,Z3A.35,10,0,0,1,9
Combined,Z3A.36,10,0,0,2,18
Combined,Z3A.37,10,0,0,1,9
Combined,Z3A.38,10,0,0,2,18
Combined,Z43.6,10,0,0,1,3
Combined,Z45.010,10,0,0,1,9
Combined,Z45.02,10,0,0,1,9
Combined,Z45.1,10,0,0,1,3
Combined,Z45.2,10,0,0,4,30
Combined,Z46.59,10,0,0,2,18
Combined,Z46.8,10,0,0,1,3
Combined,Z46.89,10,0,0,1,9
Combined,Z47.89,10,0,0,1,9
Combined,Z48.22,10,0,0,1,9
Combined,Z48.298,10,0,0,1,5
Combined,Z49.0,10,0,0,1,3
Combined,Z49.2,10,0,0,1,3
Combined,Z49.31,10,0,0,1,5
Combined,Z50.4,10,0,0,1,3
Combined,Z50.5,10,0,0,2,8
Combined,Z50.7,10,0,0,1,3
Combined,Z51.0,10,0,0,1,3
Combined,Z51.11,10,0,0,4,28
Combined,Z51.12,10,0,0,2,18
Combined,Z51.82,10,0,0,1,5
Combined,Z51.83,10,0,0,1,5
Combined,Z52.008,10,0,0,1,5
Combined,Z52.3,10,0,0,1,3
Combined,Z53.09,10,0,0,1,9
Combined,Z53.1,10,0,0,1,3
Combined,Z53.29,10,0,0,2,18
Combined,Z54.2,10,0,0,1,3
Combined,Z54.4,10,0,0,1,3
Combined,Z57.5,10,0,0,1,3
Combined,Z59.2,10,0,0,1,3
Combined,Z59.5,10,0,0,1,3
Combined,Z59.7,10,0,0,1,3
Combined,Z59.8,10,0,0,1,3
Combined,Z63.3,10,0,0,1,3
Combined,Z63.4,10,0,0,2,12
Combined,Z63.8,10,0,0,1,3
Combined,Z65.3,10,0,0,1,3
Combined,Z65.9,10,0,0,1,9
Combined,Z66,10,0,0,5,45
Combined,Z68.1,10,0,0,1,9
Combined,Z68.20,10,0,0,1,9
Combined,Z68.21,10,0,0,1,9
Combined,Z68.23,10,0,0,3,27
Combined,Z68.24,10,0,0,3,27
Combined,Z68.25,10,0,0,1,9
Combined,Z68.28,10,0,0,2,18
Combined,Z68.29,10,0,0,1,9
Combined,Z68.30,10,0,0,4,41
Combined,Z68.31,10,0,0,4,36
Combined,Z68.32,10,0,0,1,14
Combined,Z68.33,10,0,0,1,9
Combined,Z68.34,10,0,0,1,9
Combined,Z68.35,10,0,0,2,23
Combined,Z68.36,10,0,0,3,32
Combined,Z68.37,10,0,0,3,27
Combined,Z68.39,10,0,0,3,32
Combined,Z68.41,10,0,0,5,45
Combined,Z68.42,10,0,0,2,18
Combined,Z68.43,10,0,0,3,32
Combined,Z68.44,10,0,0,2,18
Combined,Z68.52,10,0,0,1,2
Combined,Z68.54,10,0,0,2,18
Combined,Z71.0,10,0,0,1,3
Combined,Z71.2,10,0,0,1,9
Combined,Z71.4,10,0,0,1,3
Combined,Z71.5,10,0,0,1,3
Combined,Z71.6,10,0,0,1,3
Combined,Z71.8,10,0,0,1,3
Combined,Z72.0,10,0,0,2,18
Combined,Z72.4,10,0,0,1,3
Combined,Z72.51,10,0,0,1,9
Combined,Z72.821,10,0,0,1,9
Combined,Z73,10,0,0,1,5
Combined,Z73.5,10,0,0,1,3
Combined,Z74.01,10,0,0,1,9
Combined,Z74.09,10,0,0,1,9
Combined,Z74.9,10,0,0,2,8
Combined,Z75.2,10,0,0,1,3
Combined,Z76.89,10,0,0,1,9
Combined,Z76.9,10,0,0,2,8
Combined,Z77.21,10,0,0,1,9
Combined,Z77.22,10,0,0,1,14
Combined,Z77.9,10,0,0,1,14
Combined,Z78.1,10,0,0,2,18
Combined,Z79.01,10,0,0,8,64
Combined,Z79.02,10,0,0,3,27
Combined,Z79.1,10,0,0,4,33
Combined,Z79.2,10,0,0,2,14
Combined,Z79.51,10,0,0,3,32
Combined,Z79.52,10,0,0,3,28
Combined,Z79.810,10,0,0,1,9
Combined,Z79.84,10,0,0,7,64
Combined,Z79.890,10,0,0,3,28
Combined,Z79.891,10,0,0,2,19
Combined,Z80.0,10,0,0,5,44
Combined,Z80.3,10,0,0,4,35
Combined,Z80.41,10,0,0,1,14
Combined,Z80.42,10,0,0,1,9
Combined,Z80.49,10,0,0,1,9
Combined,Z80.51,10,0,0,1,9
Combined,Z80.8,10,0,0,1,14
Combined,Z80.9,10,0,0,1,9
Combined,Z81.8,10,0,0,2,18
Combined,Z82.3,10,0,0,1,14
Combined,Z82.4,10,0,0,1,3
Combined,Z82.49,10,0,0,5,46
Combined,Z82.61,10,0,0,1,14
Combined,Z82.69,10,0,0,1,14
Combined,Z83.2,10,0,0,1,5
Combined,Z83.3,10,0,0,3,28
Combined,Z83.49,10,0,0,1,14
Combined,Z85.00,10,0,0,1,5
Combined,Z85.038,10,0,0,3,32
Combined,Z85.05,10,0,0,1,5
Combined,Z85.09,10,0,0,1,9
Combined,Z85.1,10,0,0,1,3
Combined,Z85.11,10,0,0,1,5
Combined,Z85.118,10,0,0,3,23
Combined,Z85.230,10,0,0,1,9
Combined,Z85.4,10,0,0,1,5
Combined,Z85.42,10,0,0,1,9
Combined,Z85.43,10,0,0,1,9
Combined,Z85.46,10,0,0,6,46
Combined,Z85.5,10,0,0,1,3
Combined,Z85.51,10,0,0,2,18
Combined,Z85.52,10,0,0,1,5
Combined,Z85.528,10,0,0,3,23
Combined,Z85.6,10,0,0,1,9
Combined,Z85.71,10,0,0,1,9
Combined,Z85.72,10,0,0,1,9
Combined,Z85.8,10,0,0,2,8
Combined,Z85.820,10,0,0,2,18
Combined,Z85.828,10,0,0,1,9
Combined,Z85.850,10,0,0,1,9
Combined,Z85.9,10,0,0,2,18
Combined,Z86.0,10,0,0,1,3
Combined,Z86.010,10,0,0,3,23
Combined,Z86.11,10,0,0,2,18
Combined,Z86.15,10,0,0,1,9
Combined,Z86.19,10,0,0,2,18
Combined,Z86.2,10,0,0,1,9
Combined,Z86.39,10,0,0,3,27
Combined,Z86.6,10,0,0,1,3
Combined,Z86.69,10,0,0,2,14
Combined,Z86.711,10,0,0,5,41
Combined,Z86.718,10,0,0,6,50
Combined,Z86.73,10,0,0,6,55
Combined,Z86.74,10,0,0,1,9
Combined,Z86.79,10,0,0,4,36
Combined,Z87.0,10,0,0,2,8
Combined,Z87.01,10,0,0,1,9
Combined,Z87.09,10,0,0,3,27
Combined,Z87.1,10,0,0,1,3
Combined,Z87.11,10,0,0,1,14
Combined,Z87.19,10,0,0,3,23
Combined,Z87.3,10,0,0,1,3
Combined,Z87.39,10,0,0,1,9
Combined,Z87.4,10,0,0,1,3
Combined,Z87.440,10,0,0,2,23
Combined,Z87.442,10,0,0,3,28
Combined,Z87.448,10,0,0,2,14
Combined,Z87.5,10,0,0,1,3
Combined,Z87.74,10,0,0,1,14
Combined,Z87.820,10,0,0,4,32
Combined,Z87.898,10,0,0,2,18
Combined,Z88.2,10,0,0,4,30
Combined,Z88.4,10,0,0,1,9
Combined,Z88.6,10,0,0,3,23
Combined,Z88.7,10,0,0,1,9
Combined,Z89.0,10,0,0,1,5
Combined,Z89.5,10,0,0,1,5
Combined,Z89.511,10,0,0,1,5
Combined,Z89.6,10,0,0,1,3
Combined,Z89.611,10,0,0,1,9
Combined,Z89.7,10,0,0,1,5
Combined,Z90.1,10,0,0,1,3
Combined,Z90.11,10,0,0,2,18
Combined,Z90.3,10,0,0,1,3
Combined,Z90.4,10,0,0,1,3
Combined,Z90.411,10,0,0,1,9
Combined,Z90.49,10,0,0,4,41
Combined,Z90.5,10,0,0,4,30
Combined,Z90.7,10,0,0,1,3
Combined,Z90.710,10,0,0,4,37
Combined,Z90.721,10,0,0,1,9
Combined,Z90.722,10,0,0,1,9
Combined,Z90.79,10,0,0,3,23
Combined,Z90.8,10,0,0,1,3
Combined,Z90.81,10,0,0,1,5
Combined,Z90.89,10,0,0,1,9
Combined,Z91.010,10,0,0,1,2
Combined,Z91.018,10,0,0,3,32
Combined,Z91.040,10,0,0,1,9
Combined,Z91.041,10,0,0,2,18
Combined,Z91.09,10,0,0,1,9
Combined,Z91.138,10,0,0,1,9
Combined,Z91.15,10,0,0,1,9
Combined,Z91.19,10,0,0,4,32
Combined,Z91.410,10,0,0,1,9
Combined,Z91.5,10,0,0,1,9
Combined,Z91.81,10,0,0,1,5
Combined,Z91.89,10,0,0,4,32
Combined,Z92.25,10,0,0,1,9
Combined,Z92.8,10,0,0,1,3
Combined,Z92.81,10,0,0,2,23
Combined,Z92.89,10,0,0,2,23
Combined,Z92.9,10,0,0,1,5
Combined,Z93.1,10,0,0,6,37
Combined,Z93.3,10,0,0,1,5
Combined,Z93.4,10,0,0,1,3
Combined,Z93.6,10,0,0,1,3
Combined,Z94.1,10,0,0,4,26
Combined,Z94.2,10,0,0,5,36
Combined,Z94.4,10,0,0,5,31
Combined,Z94.5,10,0,0,1,3
Combined,Z94.80,10,0,0,1,5
Combined,Z94.83,10,0,0,1,9
Combined,Z94.84,10,0,0,1,9
Combined,Z94.89,10,0,0,1,14
Combined,Z95.1,10,0,0,9,63
Combined,Z95.3,10,0,0,3,17
Combined,Z95.4,10,0,0,2,8
Combined,Z95.81,10,0,0,1,5
Combined,Z95.810,10,0,0,5,41
Combined,Z95.818,10,0,0,1,9
Combined,Z95.88,10,0,0,1,5
Combined,Z95.9,10,0,0,3,21
Combined,Z96.1,10,0,0,1,9
Combined,Z96.41,10,0,0,2,23
Combined,Z96.60,10,0,0,1,5
Combined,Z96.611,10,0,0,1,14
Combined,Z96.641,10,0,0,4,37
Combined,Z96.642,10,0,0,1,9
Combined,Z96.643,10,0,0,1,9
Combined,Z96.649,10,0,0,1,9
Combined,Z96.651,10,0,0,1,9
Combined,Z96.652,10,0,0,3,32
Combined,Z96.653,10,0,0,2,18
Combined,Z96.659,10,0,0,2,18
Combined,Z96.89,10,0,0,2,18
Combined,Z97.4,10,0,0,2,12
Combined,Z97.5,10,0,0,1,9
Combined,Z98.0,10,0,0,1,3
Combined,Z98.1,10,0,0,3,21
Combined,Z98.2,10,0,0,3,26
Combined,Z98.51,10,0,0,1,14
Combined,Z98.61,10,0,0,1,9
Combined,Z98.84,10,0,0,2,18
Combined,Z98.891,10,0,0,1,9
Combined,Z99.0,10,0,0,1,3
Combined,Z99.8,10,0,0,1,3
Combined,Z99.81,10,0,0,4,36
Combined,Z99.89,10,0,0,4,36
